employee_id,name,role,category,base_code,contract_type,hire_date,birth_date,is_active,monthly_hours,seniority_years
EMP00746,Empleado_746,Tripulante Cabina,Cabina,GRU,Plazo Fijo,2019-07-12,1975-03-04,1,184,5
EMP00747,Empleado_747,Supervisor Operaciones,Tierra,SCL,Part-time,2014-06-24,1971-12-03,1,186,10
EMP00748,Empleado_748,Piloto Copiloto,Cockpit,SCL,Plazo Fijo,2014-03-13,1977-02-08,1,166,10
EMP00749,Empleado_749,Ground Staff,Tierra,GRU,Indefinido,2015-01-07,1973-03-15,1,182,9
EMP00750,Empleado_750,Agente Check-in,Tierra,EZE,Part-time,2012-08-05,1994-11-15,1,189,12
EMP00751,Empleado_751,Tripulante Cabina Senior,Cabina,MAD,Indefinido,2016-10-27,1981-12-06,1,173,8
EMP00752,Empleado_752,Ground Staff,Tierra,LIM,Part-time,2020-07-29,1980-01-22,1,190,4
EMP00753,Empleado_753,Tripulante Cabina,Cabina,LIM,Part-time,2015-09-02,1996-10-10,1,169,9
EMP00754,Empleado_754,Tripulante Cabina,Cabina,BOG,Indefinido,2019-04-12,1987-10-29,1,163,5
EMP00755,Empleado_755,Administrativo,Admin,GRU,Indefinido,2021-07-03,1987-02-19,1,179,3
EMP00756,Empleado_756,Tripulante Cabina,Cabina,SCL,Indefinido,2019-08-22,1983-08-30,1,177,5
EMP00757,Empleado_757,Tecnico Mantencion,Tierra,JFK,Plazo Fijo,2017-11-19,1978-04-18,1,178,7
EMP00758,Empleado_758,Tripulante Cabina,Cabina,LIM,Plazo Fijo,2010-12-01,1985-02-20,1,167,14
EMP00759,Empleado_759,Piloto Copiloto,Cockpit,JFK,Plazo Fijo,2019-07-29,1990-01-30,1,188,5
EMP00760,Empleado_760,Ground Staff,Tierra,JFK,Indefinido,2010-06-29,1980-09-07,1,185,14
EMP00761,Empleado_761,Tripulante Cabina,Cabina,BOG,Part-time,2016-01-04,1983-04-27,1,173,8
EMP00762,Empleado_762,Piloto Comandante,Cockpit,MAD,Indefinido,2018-03-29,1980-11-20,0,175,6
EMP00763,Empleado_763,Piloto Copiloto,Cockpit,Santiago,Indefinido,2010-05-04,1994-03-26,1,161,14
EMP00764,Empleado_764,Tripulante Cabina Senior,Cabina,GRU,Plazo Fijo,2018-09-22,1987-07-20,1,187,6
EMP00765,Empleado_765,Administrativo,Admin,SCL,Indefinido,2021-04-05,1986-12-24,1,170,3
EMP00766,Empleado_766,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2023-11-09,1998-06-28,1,166,1
EMP00767,Empleado_767,Piloto Copiloto,Cockpit,bogota,Indefinido,2013-07-31,1970-05-15,1,167,11
EMP00768,Empleado_768,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2014-07-10,1980-09-28,1,182,10
EMP00769,Empleado_769,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2020-06-22,1974-09-07,1,186,4
EMP00770,Empleado_770,Piloto Copiloto,Cockpit,GRU,Indefinido,2011-05-17,1988-11-29,1,167,13
EMP00771,Empleado_771,Supervisor Operaciones,Tierra,MIA,Part-time,2012-07-02,1986-08-07,0,177,12
EMP00772,Empleado_772,Ground Staff,Tierra,LIM,Indefinido,2021-03-25,1977-03-07,0,188,3
EMP00773,Empleado_773,Ground Staff,Tierra,lima,Indefinido,2014-08-25,1986-01-05,1,183,10
EMP00774,Empleado_774,Tripulante Cabina,Cabina,SCL,Indefinido,2018-03-15,1974-06-05,1,174,6
EMP00775,Empleado_775,Piloto Comandante,Cockpit,GRU,Plazo Fijo,2018-11-25,1988-01-24,1,178,6
EMP00776,Empleado_776,Agente Check-in,Tierra,SCL,Plazo Fijo,2013-04-19,1987-10-11,1,163,11
EMP00777,Empleado_777,Supervisor Operaciones,Tierra,MIA,Indefinido,2016-07-27,1979-09-28,1,181,8
EMP00778,Empleado_778,Piloto Copiloto,Cockpit,SCL,Part-time,2012-02-08,1998-09-22,1,178,12
EMP00779,Empleado_779,Tripulante Cabina,Cabina,LIM,Indefinido,2011-07-03,1980-06-22,1,178,13
EMP00780,Empleado_780,Supervisor Operaciones,Tierra,MAD,Part-time,2014-07-17,1977-12-14,1,176,10
EMP00781,Empleado_781,Tripulante Cabina Senior,Cabina,MAD,Indefinido,2024-05-08,1970-05-18,1,177,0
EMP00782,Empleado_782,Tripulante Cabina,Cabina,LIM,Indefinido,2016-07-17,1971-04-24,,160,8
EMP00783,Empleado_783,Tripulante Cabina Senior,Cabina,BOG,Plazo Fijo,2023-01-18,1992-11-04,1,173,1
EMP00784,Empleado_784,Agente Check-in,Tierra,BOG,Plazo Fijo,2020-01-22,1972-03-07,1,162,4
EMP00785,Empleado_785,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2013-01-14,1997-02-16,1,179,11
EMP00786,Empleado_786,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2011-05-30,1972-01-08,1,188,13
EMP00787,Empleado_787,Ground Staff,Tierra,BOG,Indefinido,2012-05-07,1987-11-15,1,182,12
EMP00788,Empleado_788,Ground Staff,Tierra,SCL,Indefinido,2023-11-12,1993-04-05,1,166,1
EMP00789,Empleado_789,Tripulante Cabina,Cabina,LIM,Plazo Fijo,2022-01-10,1997-04-20,1,174,2
EMP00790,Empleado_790,Tripulante Cabina Senior,Cabina,MIA,Indefinido,2016-07-23,1983-01-03,1,187,8
EMP00791,Empleado_791,Administrativo,Admin,EZE,Plazo Fijo,2022-04-10,1999-01-18,1,,2
EMP00792,Empleado_792,Supervisor Operaciones,Tierra,SCL,Indefinido,2016-07-06,1972-05-08,1,174,8
EMP00793,Empleado_793,Tripulante Cabina,Cabina,BOG,Indefinido,2014-03-19,1997-02-27,1,170,10
EMP00794,Empleado_794,Administrativo,Admin,LIM,Part-time,2023-08-17,1980-11-04,1,188,1
EMP00795,Empleado_795,Piloto Copiloto,Cockpit,LIM,Part-time,2017-01-18,1975-01-04,1,186,7
EMP00796,Empleado_796,Agente Check-in,Tierra,GRU,Indefinido,2010-07-01,1988-03-27,1,175,14
EMP00797,Empleado_797,Tripulante Cabina Senior,Cabina,sao paulo,Honorarios,2022-07-18,1984-11-21,1,170,2
EMP00798,Empleado_798,Administrativo,Admin,JFK,Indefinido,2023-01-09,1982-02-08,0,175,1
EMP00799,Empleado_799,Agente Check-in,Tierra,SCL,Part-time,2014-10-03,1976-11-09,1,162,10
EMP00800,Empleado_800,Tripulante Cabina,Cabina,GRU,Indefinido,2020-01-02,1990-11-24,1,190,4
EMP00801,Empleado_801,Tripulante Cabina Senior,Cabina,EZE,Indefinido,2018-08-12,1994-02-10,1,183,6
EMP00802,Empleado_802,Agente Check-in,Tierra,MIA,Indefinido,2022-04-01,1975-09-16,1,181,2
EMP00803,Empleado_803,Tripulante Cabina,Cabina,,Indefinido,2015-01-06,1975-12-30,1,164,9
EMP00804,Empleado_804,Piloto Copiloto,Cockpit,MIA,Indefinido,2017-07-18,1988-01-10,1,173,7
EMP00805,Empleado_805,Tripulante Cabina Senior,Cabina,EZE,Plazo Fijo,2012-05-04,1994-03-28,1,,12
EMP00806,Empleado_806,Tecnico Mantencion,Tierra,GRU,Plazo Fijo,2023-01-15,1975-01-26,1,160,1
EMP00807,Empleado_807,Tripulante Cabina,Cabina,GRU,Plazo Fijo,2014-02-22,1996-01-16,0,185,10
EMP00808,Empleado_808,Agente Check-in,Tierra,LIM,Indefinido,2016-07-13,1978-10-05,1,166,8
EMP00809,Empleado_809,Supervisor Operaciones,Tierra,EZE,Part-time,2014-07-14,1990-11-15,1,166,10
EMP00810,Empleado_810,Agente Check-in,Tierra,GRU,Honorarios,2024-01-12,1987-11-30,0,188,0
EMP00811,Empleado_811,Tripulante Cabina,Cabina,MIA,Indefinido,2020-07-02,1989-08-23,1,183,4
EMP00812,Empleado_812,Piloto Copiloto,Cockpit,BOG,Indefinido,2024-05-31,1992-05-09,1,163,0
EMP00813,Empleado_813,Supervisor Operaciones,Tierra,BOG,Plazo Fijo,2012-05-30,1987-01-11,1,,12
EMP00814,Empleado_814,Tripulante Cabina Senior,Cabina,sao paulo,Indefinido,2013-02-19,1978-06-24,1,184,11
EMP00815,Empleado_815,Supervisor Operaciones,Tierra,SCL,Indefinido,2011-02-18,1975-03-06,1,180,13
EMP00816,Empleado_816,Tripulante Cabina,Cabina,SCL,Indefinido,2024-05-24,1993-01-08,1,190,0
EMP00817,Empleado_817,Tecnico Mantencion,Tierra,SCL,Plazo Fijo,2010-08-02,1980-05-16,1,177,14
EMP00818,Empleado_818,Tripulante Cabina Senior,Cabina,SCL,Plazo Fijo,2024-02-03,1988-03-06,1,179,0
EMP00819,Empleado_819,Tripulante Cabina Senior,Cabina,GRU,Honorarios,2012-10-30,1982-08-30,0,173,12
EMP00820,Empleado_820,Tripulante Cabina,Cabina,LIM,Indefinido,2016-08-04,1989-10-22,1,186,8
EMP00821,Empleado_821,Supervisor Operaciones,Tierra,MIA,Indefinido,2024-06-06,1991-03-02,1,180,0
EMP00822,Empleado_822,Administrativo,Admin,EZE,Indefinido,2015-12-19,1990-03-24,1,164,9
EMP00823,Empleado_823,Supervisor Operaciones,Tierra,SCL,Indefinido,2010-10-22,1975-05-26,0,180,14
EMP00824,Empleado_824,Agente Check-in,Tierra,BOG,Indefinido,2010-07-19,1984-05-29,0,190,14
EMP00825,Empleado_825,Piloto Comandante,Cockpit,SCL,Indefinido,2022-01-05,1985-12-05,0,,2
EMP00826,Empleado_826,Tripulante Cabina,Cabina,BOG,Indefinido,2012-09-11,1992-07-14,1,178,12
EMP00827,Empleado_827,Ground Staff,Tierra,JFK,Indefinido,2022-01-07,1987-05-31,1,186,2
EMP00828,Empleado_828,Agente Check-in,Tierra,EZE,Plazo Fijo,2011-07-24,1984-10-02,1,179,13
EMP00829,Empleado_829,Supervisor Operaciones,Tierra,N/A,Plazo Fijo,2024-06-01,1971-09-11,1,172,0
EMP00830,Empleado_830,Agente Check-in,Tierra,GRU,Indefinido,2022-07-07,1998-05-29,1,,2
EMP00831,Empleado_831,Tripulante Cabina,Cabina,LIM,Indefinido,2010-03-11,1990-02-16,1,169,14
EMP00832,Empleado_832,Ground Staff,Tierra,GRU,Plazo Fijo,2020-07-17,1978-02-02,1,186,4
EMP00833,Empleado_833,Piloto Comandante,Cockpit,SCL,Indefinido,2024-06-07,1971-01-11,1,168,0
EMP00834,Empleado_834,Administrativo,Admin,Santiago,Part-time,2014-02-22,1988-08-24,1,175,10
EMP00835,Empleado_835,Tecnico Mantencion,Tierra,sao paulo,Indefinido,2015-04-12,1994-07-09,1,181,9
EMP00836,Empleado_836,Agente Check-in,Tierra,GRU,Part-time,2019-07-28,1971-12-08,1,177,5
EMP00837,Empleado_837,Agente Check-in,Tierra,EZE,Indefinido,2016-10-19,1994-07-22,1,170,8
EMP00838,Empleado_838,Ground Staff,Tierra,SCL,Honorarios,2023-03-23,1973-06-16,1,166,1
EMP00839,Empleado_839,Agente Check-in,Tierra,GRU,Plazo Fijo,2021-11-26,1990-09-11,1,168,3
EMP00840,Empleado_840,Agente Check-in,Tierra,GRU,Indefinido,2017-11-19,1974-01-01,0,170,7
EMP00841,Empleado_841,Agente Check-in,Tierra,GRU,Indefinido,2023-12-28,1992-02-10,1,182,1
EMP00842,Empleado_842,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2020-07-12,1986-07-12,1,178,4
EMP00843,Empleado_843,Supervisor Operaciones,Tierra,GRU,Indefinido,2011-01-29,1997-06-11,1,176,13
EMP00844,Empleado_844,Tripulante Cabina,Cabina,GRU,Indefinido,2019-06-25,1997-06-15,1,173,5
EMP00845,Empleado_845,Tripulante Cabina Senior,Cabina,MIA,Part-time,2016-08-05,1994-11-27,,172,8
EMP00846,Empleado_846,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2010-01-23,1994-01-16,1,186,14
EMP00847,Empleado_847,Tripulante Cabina,Cabina,GRU,Indefinido,2018-01-31,1979-10-28,1,172,6
EMP00848,Empleado_848,Ground Staff,Tierra,SCL,Plazo Fijo,2021-07-06,1976-09-21,1,178,3
EMP00849,Empleado_849,Tripulante Cabina Senior,Cabina,BOG,Honorarios,2016-07-04,1996-12-11,1,170,8
EMP00850,Empleado_850,Seguridad,Tierra,BOG,Indefinido,2016-07-11,1971-03-25,0,172,8
EMP00851,Empleado_851,Tripulante Cabina,Cabina,GRU,Indefinido,2023-01-28,1977-07-11,1,164,1
EMP00852,Empleado_852,Tecnico Mantencion,Tierra,BOG,Plazo Fijo,2023-03-26,1993-01-11,,187,1
EMP00853,Empleado_853,Tecnico Mantencion,Tierra,SCL,Indefinido,2014-04-25,1976-12-29,1,174,10
EMP00854,Empleado_854,Supervisor Operaciones,Tierra,SCL,Indefinido,2024-06-23,1992-01-25,0,178,0
EMP00855,Empleado_855,Tripulante Cabina,Cabina,LIM,Indefinido,2023-06-09,1991-05-07,1,189,1
EMP00856,Empleado_856,Ground Staff,Tierra,MIA,Part-time,2010-01-08,1971-08-22,1,167,14
EMP00857,Empleado_857,Piloto Comandante,Cockpit,SCL,Indefinido,2017-09-26,1990-12-11,1,166,7
EMP00858,Empleado_858,Tripulante Cabina Senior,Cabina,SCL,Honorarios,2017-06-27,1995-03-04,1,170,7
EMP00859,Empleado_859,Tecnico Mantencion,Tierra,SCL,Indefinido,2017-01-27,1977-07-28,1,184,7
EMP00860,Empleado_860,Tripulante Cabina,Cabina,GRU,Part-time,2012-12-13,1989-02-07,1,189,12
EMP00861,Empleado_861,Tripulante Cabina,Cabina,SCL,Indefinido,2020-01-19,1975-09-08,1,171,4
EMP00862,Empleado_862,Tripulante Cabina,Cabina,SCL,Plazo Fijo,2010-01-21,1978-10-14,1,188,14
EMP00863,Empleado_863,Administrativo,Admin,BOG,Indefinido,2023-10-30,1978-08-29,1,165,1
EMP00864,Empleado_864,Agente Check-in,Tierra,JFK,Plazo Fijo,2023-05-31,1985-09-18,1,181,1
EMP00865,Empleado_865,Piloto Copiloto,Cockpit,SCL,Indefinido,2019-10-28,1995-08-14,1,175,5
EMP00866,Empleado_866,Ground Staff,Tierra,EZE,Indefinido,2021-04-27,1996-09-21,1,179,3
EMP00867,Empleado_867,Tripulante Cabina,Cabina,LIM,Indefinido,2017-09-14,1994-02-17,1,174,7
EMP00868,Empleado_868,Ground Staff,Tierra,EZE,Indefinido,2022-07-08,1995-03-08,,164,2
EMP00869,Empleado_869,Agente Check-in,Tierra,LIM,Indefinido,2013-07-09,1981-01-07,1,171,11
EMP00870,Empleado_870,Tripulante Cabina Senior,Cabina,SCL,Indefinido,2022-10-05,1989-03-11,1,186,2
EMP00871,Empleado_871,Agente Check-in,Tierra,MIA,Indefinido,2011-05-11,1992-02-06,1,185,13
EMP00872,Empleado_872,Administrativo,Admin,MAD,Indefinido,2014-04-01,1996-08-28,1,164,10
EMP00873,Empleado_873,Tripulante Cabina Senior,Cabina,EZE,Plazo Fijo,2013-10-08,1988-09-18,1,189,11
EMP00874,Empleado_874,Tripulante Cabina,Cabina,LIM,Indefinido,2016-07-12,1975-03-27,1,160,8
EMP00875,Empleado_875,Piloto Copiloto,Cockpit,GRU,Part-time,2023-12-30,1978-04-06,1,162,1
EMP00876,Empleado_876,Agente Check-in,Tierra,BOG,Part-time,2011-10-26,1990-03-30,1,185,13
EMP00877,Empleado_877,Tripulante Cabina,Cabina,SCL,Indefinido,2015-07-06,1970-03-10,1,166,9
EMP00878,Empleado_878,Agente Check-in,Tierra,SCL,Plazo Fijo,2019-08-01,1972-01-29,1,,5
EMP00879,Empleado_879,Tripulante Cabina,Cabina,LIM,Indefinido,2010-03-01,1993-12-18,0,167,14
EMP00880,Empleado_880,Tripulante Cabina,Cabina,MIA,Plazo Fijo,2017-01-09,1989-03-14,0,167,7
EMP00881,Empleado_881,Tripulante Cabina,Cabina,Santiago,Indefinido,2014-07-31,1984-09-30,1,166,10
EMP00882,Empleado_882,Tripulante Cabina Senior,Cabina,LIM,Indefinido,2014-07-25,1982-09-30,1,177,10
EMP00883,Empleado_883,Tecnico Mantencion,Tierra,LIM,Part-time,2010-10-03,1991-12-09,1,175,14
EMP00884,Empleado_884,Ground Staff,Tierra,SCL,Indefinido,2020-01-30,1993-05-27,1,162,4
EMP00885,Empleado_885,Seguridad,Tierra,GRU,Part-time,2013-01-20,1986-04-04,1,187,11
EMP00886,Empleado_886,Supervisor Operaciones,Tierra,BOG,Part-time,2024-08-13,1972-12-03,1,179,0
EMP00887,Empleado_887,Tripulante Cabina Senior,Cabina,,Honorarios,2015-01-08,1994-08-24,1,161,9
EMP00888,Empleado_888,Agente Check-in,Tierra,EZE,Honorarios,2014-08-29,1977-11-23,1,167,10
EMP00889,Empleado_889,Agente Check-in,Tierra,Santiago,Part-time,2013-10-03,1982-03-01,1,180,11
EMP00890,Empleado_890,Ground Staff,Tierra,MAD,Indefinido,2024-08-04,1987-09-22,1,181,0
EMP00891,Empleado_891,Tripulante Cabina,Cabina,SCL,Indefinido,2018-01-14,1994-05-26,0,180,6
EMP00892,Empleado_892,Piloto Copiloto,Cockpit,GRU,Honorarios,2018-10-14,1970-08-28,1,187,6
EMP00893,Empleado_893,Tripulante Cabina,Cabina,GRU,Plazo Fijo,2023-01-30,1980-06-22,,184,1
EMP00894,Empleado_894,Piloto Copiloto,Cockpit,,Plazo Fijo,2014-01-04,1988-05-29,1,160,10
EMP00895,Empleado_895,Agente Check-in,Tierra,GRU,Indefinido,2017-01-10,1970-07-30,1,163,7
EMP00896,Empleado_896,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2023-06-26,1987-01-16,1,164,1
EMP00897,Empleado_897,Tripulante Cabina,Cabina,EZE,Indefinido,2011-10-25,1970-11-30,0,183,13
EMP00898,Empleado_898,Tripulante Cabina,Cabina,EZE,Part-time,2021-10-16,1972-05-13,,182,3
EMP00899,Empleado_899,Ground Staff,Tierra,LIM,Indefinido,2019-01-27,1995-09-02,1,183,5
EMP00900,Empleado_900,Piloto Comandante,Cockpit,MIA,Plazo Fijo,2010-09-15,1996-11-06,1,167,14
EMP00901,Empleado_901,Ground Staff,Tierra,GRU,Plazo Fijo,2021-09-02,1984-01-24,,177,3
EMP00902,Empleado_902,Piloto Copiloto,Cockpit,LIM,Indefinido,2022-09-09,1973-04-04,1,182,2
EMP00903,Empleado_903,Agente Check-in,Tierra,BOG,Indefinido,2012-02-11,1981-01-04,1,168,12
EMP00904,Empleado_904,Tripulante Cabina,Cabina,GRU,Plazo Fijo,2014-01-25,1973-10-26,0,185,10
EMP00905,Empleado_905,Piloto Comandante,Cockpit,MIA,Plazo Fijo,2017-09-08,1987-07-01,1,182,7
EMP00906,Empleado_906,Piloto Copiloto,Cockpit,MIA,Honorarios,2016-01-03,1973-10-22,1,170,8
EMP00907,Empleado_907,Piloto Copiloto,Cockpit,SCL,Indefinido,2023-11-16,1972-06-15,,186,1
EMP00908,Empleado_908,Agente Check-in,Tierra,LIM,Part-time,2024-07-24,1973-09-16,1,185,0
EMP00909,Empleado_909,Tripulante Cabina,Cabina,SCL,Indefinido,2014-07-14,1981-03-05,1,178,10
EMP00910,Empleado_910,Seguridad,Tierra,LIM,Indefinido,2019-01-11,1984-04-01,1,171,5
EMP00911,Empleado_911,Tripulante Cabina,Cabina,SCL,Indefinido,2012-03-17,1993-05-30,,180,12
EMP00912,Empleado_912,Agente Check-in,Tierra,MAD,Plazo Fijo,2011-06-18,1982-11-11,1,175,13
EMP00913,Empleado_913,Piloto Copiloto,Cockpit,SCL,Indefinido,2016-09-20,1993-11-13,1,182,8
EMP00914,Empleado_914,Agente Check-in,Tierra,SCL,Indefinido,2016-03-31,1986-12-29,1,178,8
EMP00915,Empleado_915,Tecnico Mantencion,Tierra,SCL,Part-time,2019-07-11,1989-11-17,1,166,5
EMP00916,Empleado_916,Piloto Comandante,Cockpit,LIM,Indefinido,2018-04-22,1983-12-13,1,190,6
EMP00917,Empleado_917,Piloto Comandante,Cockpit,EZE,Indefinido,2013-07-02,1992-09-29,0,163,11
EMP00918,Empleado_918,Piloto Copiloto,Cockpit,GRU,Indefinido,2023-12-25,1979-08-04,1,173,1
EMP00919,Empleado_919,Administrativo,Admin,SCL,Honorarios,2019-07-22,1979-04-26,1,,5
EMP00920,Empleado_920,Supervisor Operaciones,Tierra,sao paulo,Indefinido,2014-07-01,1993-03-22,1,184,10
EMP00921,Empleado_921,Tripulante Cabina Senior,Cabina,GRU,Indefinido,2015-05-05,1976-07-20,1,171,9
EMP00922,Empleado_922,Tripulante Cabina Senior,Cabina,MIA,Part-time,2021-12-14,1995-11-23,1,167,3
EMP00923,Empleado_923,Agente Check-in,Tierra,LIM,Indefinido,2016-04-15,1976-12-04,1,182,8
EMP00924,Empleado_924,Tripulante Cabina,Cabina,GRU,Plazo Fijo,2021-09-21,1993-10-14,1,180,3
EMP00925,Empleado_925,Piloto Copiloto,Cockpit,BOG,Part-time,2020-04-20,1993-02-13,1,190,4
EMP00926,Empleado_926,Tecnico Mantencion,Tierra,SCL,Part-time,2023-07-08,1977-08-26,1,173,1
EMP00927,Empleado_927,Tecnico Mantencion,Tierra,SCL,Indefinido,2019-01-11,1977-12-03,1,177,5
EMP00928,Empleado_928,Tripulante Cabina,Cabina,LIM,Part-time,2018-04-15,1982-10-10,1,161,6
EMP00929,Empleado_929,Tripulante Cabina,Cabina,MIA,Honorarios,2010-08-21,1978-01-04,1,187,14
EMP00930,Empleado_930,Tripulante Cabina,Cabina,SCL,Indefinido,2021-12-23,1995-03-21,1,186,3
EMP00931,Empleado_931,Tripulante Cabina,Cabina,JFK,Indefinido,2013-07-02,1976-03-30,0,171,11
EMP00932,Empleado_932,Tripulante Cabina,Cabina,GRU,Indefinido,2021-06-12,1974-02-13,1,179,3
EMP00933,Empleado_933,Tripulante Cabina,Cabina,EZE,Indefinido,2014-05-20,1972-06-02,1,176,10
EMP00934,Empleado_934,Tripulante Cabina,Cabina,GRU,Honorarios,2016-11-19,1974-06-26,1,183,8
EMP00935,Empleado_935,Ground Staff,Tierra,EZE,Plazo Fijo,2010-07-17,1970-07-20,1,,14
EMP00936,Empleado_936,Agente Check-in,Tierra,JFK,Part-time,2021-05-07,1977-01-03,1,167,3
EMP00937,Empleado_937,Piloto Comandante,Cockpit,,Indefinido,2023-02-24,1987-01-31,0,168,1
EMP00938,Empleado_938,Agente Check-in,Tierra,MIA,Plazo Fijo,2021-07-23,1979-07-25,1,185,3
EMP00939,Empleado_939,Tripulante Cabina Senior,Cabina,EZE,Part-time,2020-07-04,1999-08-27,1,170,4
EMP00940,Empleado_940,Piloto Copiloto,Cockpit,N/A,Plazo Fijo,2019-09-21,1972-09-07,1,187,5
EMP00941,Empleado_941,Piloto Copiloto,Cockpit,EZE,Plazo Fijo,2010-04-08,1994-11-07,1,190,14
EMP00942,Empleado_942,Supervisor Operaciones,Tierra,GRU,Indefinido,2023-01-26,1995-10-31,1,161,1
EMP00943,Empleado_943,Ground Staff,Tierra,LIM,Indefinido,2019-10-24,1987-06-24,1,179,5
EMP00944,Empleado_944,Ground Staff,Tierra,LIM,Indefinido,2024-01-21,1987-11-06,1,166,0
EMP00945,Empleado_945,Agente Check-in,Tierra,SCL,Indefinido,2017-12-24,1975-06-24,,175,7
EMP00946,Empleado_946,Tripulante Cabina Senior,Cabina,BOG,Indefinido,2015-01-03,1989-09-21,1,171,9
EMP00947,Empleado_947,Agente Check-in,Tierra,GRU,Indefinido,2015-07-13,1991-12-20,0,184,9
EMP00948,Empleado_948,Tripulante Cabina,Cabina,EZE,Plazo Fijo,2022-09-05,1985-05-26,1,166,2
EMP00949,Empleado_949,Tripulante Cabina,Cabina,JFK,Indefinido,2011-07-30,1996-06-17,1,174,13
EMP00950,Empleado_950,Tripulante Cabina Senior,Cabina,GRU,Part-time,2014-02-15,1985-04-18,1,190,10
EMP00951,Empleado_951,Tecnico Mantencion,Tierra,SCL,Indefinido,2020-09-24,1985-07-05,1,177,4
EMP00952,Empleado_952,Piloto Comandante,Cockpit,SCL,Part-time,2010-06-23,1985-12-17,1,165,14
EMP00953,Empleado_953,Ground Staff,Tierra,LIM,Part-time,2017-07-05,1998-11-27,0,169,7
EMP00954,Empleado_954,Ground Staff,Tierra,GRU,Indefinido,2011-01-08,1989-09-30,1,180,13
EMP00955,Empleado_955,Agente Check-in,Tierra,LIM,Indefinido,2015-07-08,1970-07-10,1,172,9
EMP00956,Empleado_956,Piloto Comandante,Cockpit,GRU,Indefinido,2023-08-31,1974-03-22,0,176,1
EMP00957,Empleado_957,Piloto Copiloto,Cockpit,BOG,Indefinido,2015-09-10,1995-06-12,1,162,9
EMP00958,Empleado_958,Supervisor Operaciones,Tierra,MIA,Indefinido,2012-02-19,1996-04-16,1,170,12
EMP00959,Empleado_959,Tripulante Cabina,Cabina,SCL,Indefinido,2010-04-24,1995-12-24,1,181,14
EMP00960,Empleado_960,Agente Check-in,Tierra,N/A,Indefinido,2022-02-08,1998-01-07,0,171,2
EMP00961,Empleado_961,Supervisor Operaciones,Tierra,LIM,Indefinido,2022-07-28,1982-10-17,,182,2
EMP00962,Empleado_962,Tripulante Cabina,Cabina,BOG,Part-time,2022-07-08,1985-07-04,1,168,2
EMP00963,Empleado_963,Ground Staff,Tierra,GRU,Plazo Fijo,2010-01-11,1999-03-31,1,167,14
EMP00964,Empleado_964,Piloto Copiloto,Cockpit,SCL,Plazo Fijo,2012-07-11,1972-05-05,,169,12
EMP00965,Empleado_965,Ground Staff,Tierra,GRU,Indefinido,2019-01-21,1997-07-18,1,176,5
EMP00966,Empleado_966,Tripulante Cabina Senior,Cabina,MIA,Plazo Fijo,2023-12-28,1972-05-15,1,183,1
EMP00967,Empleado_967,Administrativo,Admin,MIA,Indefinido,2023-01-19,1980-06-21,1,160,1
EMP00968,Empleado_968,Ground Staff,Tierra,SCL,Indefinido,2018-12-07,1973-07-03,0,185,6
EMP00969,Empleado_969,Piloto Comandante,Cockpit,SCL,Part-time,2021-02-19,1974-03-15,1,163,3
EMP00970,Empleado_970,Tripulante Cabina,Cabina,SCL,Indefinido,2016-08-21,1976-04-06,0,174,8
EMP00971,Empleado_971,Tripulante Cabina,Cabina,LIM,Plazo Fijo,2022-10-10,1984-11-27,1,184,2
EMP00972,Empleado_972,Ground Staff,Tierra,SCL,Indefinido,2023-10-07,1980-09-29,,172,1
EMP00973,Empleado_973,Tripulante Cabina Senior,Cabina,BOG,Part-time,2016-07-20,1994-08-07,1,164,8
EMP00974,Empleado_974,Ground Staff,Tierra,GRU,Indefinido,2022-12-16,1991-12-07,1,175,2
EMP00975,Empleado_975,Ground Staff,Tierra,GRU,Indefinido,2021-03-14,1973-12-09,1,168,3
EMP00976,Empleado_976,Agente Check-in,Tierra,GRU,Part-time,2022-01-23,1978-08-15,0,183,2
EMP00977,Empleado_977,Seguridad,Tierra,SCL,Indefinido,2016-10-31,1984-11-17,1,166,8
EMP00978,Empleado_978,Piloto Copiloto,Cockpit,MIA,Plazo Fijo,2023-07-30,1982-04-01,0,189,1
EMP00979,Empleado_979,Piloto Comandante,Cockpit,lima,Indefinido,2017-10-25,1982-04-19,1,189,7
EMP00980,Empleado_980,Ground Staff,Tierra,EZE,Indefinido,2024-07-14,1993-09-28,1,189,0
EMP00981,Empleado_981,Tripulante Cabina,Cabina,EZE,Indefinido,2011-03-31,1983-07-11,1,189,13
EMP00982,Empleado_982,Ground Staff,Tierra,lima,Honorarios,2024-04-19,1989-08-14,1,,0
EMP00983,Empleado_983,Agente Check-in,Tierra,MIA,Part-time,2012-07-16,1994-02-21,1,172,12
EMP00984,Empleado_984,Piloto Copiloto,Cockpit,GRU,Indefinido,2013-01-10,1989-11-19,1,186,11
EMP00985,Empleado_985,Piloto Copiloto,Cockpit,SCL,Indefinido,2018-06-18,1984-12-17,1,175,6
